ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
190972,74,75,73,76,72,86,79,64,66,84,89,84,84,77,79,80,85,76,63,72,69,60,83,74,76,84,60,56,9,11,9,5,14
202562,81,63,69,75,57,80,75,56,72,81,87,88,77,78,81,75,71,78,76,65,75,77,71,73,51,77,76,77,9,7,13,8,15
2492,76,59,69,72,67,73,66,69,67,74,75,76,73,73,75,88,73,75,77,87,86,75,69,59,64,75,76,77,12,15,15,15,15
195861,68,57,69,78,53,69,75,77,84,73,69,72,68,76,73,87,74,82,84,86,84,82,53,75,50,78,83,81,12,16,7,12,6
184999,65,65,67,80,70,75,77,77,77,79,77,72,74,71,69,76,83,74,67,76,72,74,73,75,69,74,76,74,11,8,14,15,6
211748,72,74,46,82,59,85,85,81,80,85,68,62,79,84,78,77,71,77,67,77,69,71,78,82,70,84,59,54,14,15,11,14,14
199304,78,61,69,79,73,74,77,76,69,79,67,70,67,79,64,84,75,75,73,74,75,81,72,64,67,69,79,79,14,5,15,14,5
203376,53,52,87,79,45,70,60,70,86,77,72,79,61,89,53,81,90,75,92,64,83,90,47,65,62,90,93,86,13,10,13,11,11
205498,75,60,56,89,71,79,75,76,88,85,61,50,77,81,72,71,58,85,66,62,79,78,68,87,91,81,80,71,14,7,13,14,8
189177,78,67,44,79,79,77,78,70,78,76,76,66,79,77,84,78,79,86,66,73,84,75,68,78,60,75,70,69,7,8,7,13,6
234396,73,67,64,77,59,85,67,44,58,79,96,96,85,79,82,71,77,79,74,63,77,76,75,68,60,74,77,79,11,11,6,5,14
202652,78,85,46,84,67,90,77,63,69,88,96,90,94,90,94,78,57,79,65,79,59,30,92,82,69,80,53,47,15,12,12,15,9
165153,75,88,91,86,86,87,81,73,73,90,77,72,79,91,69,84,79,78,80,79,63,39,90,87,84,90,24,18,13,11,5,5,7
208461,68,60,75,78,64,71,61,48,75,76,66,63,61,82,73,76,79,90,74,77,85,84,67,73,80,81,82,81,14,15,7,12,12
190717,75,75,84,75,66,79,66,60,72,75,80,87,83,76,76,79,91,78,85,72,85,45,77,74,75,70,56,53,12,13,8,14,10
238359,67,67,57,85,70,81,70,64,77,80,76,80,77,78,72,86,62,82,68,84,69,76,73,79,66,83,75,69,14,5,13,6,7
240679,76,62,73,81,64,68,68,74,78,75,67,66,66,78,69,75,75,83,76,75,69,79,67,74,86,78,75,75,14,8,14,12,10
173909,72,76,74,80,83,80,80,71,74,84,64,64,76,72,68,84,78,53,82,78,80,64,78,78,68,82,70,66,6,11,15,16,6
193198,74,58,73,82,69,67,80,79,78,80,61,65,61,75,57,85,67,85,86,81,83,75,65,74,74,80,77,71,8,11,8,14,12
205569,89,70,57,85,51,75,91,89,82,82,66,55,75,75,77,78,65,90,56,75,67,67,67,82,82,79,68,62,12,12,10,15,15
171688,80,65,63,78,63,81,78,51,75,79,77,74,76,77,76,69,79,82,66,67,80,75,76,76,54,82,77,81,7,13,16,15,14
171897,74,64,55,81,69,79,78,80,79,81,69,65,79,77,87,73,71,81,60,74,72,71,69,82,70,76,72,73,7,10,10,11,10
203486,81,76,39,82,80,86,83,81,73,84,86,83,91,82,88,78,60,80,65,77,57,63,81,83,81,78,46,48,6,9,7,7,8
239231,80,67,57,81,55,79,78,48,79,80,80,81,78,82,84,73,77,88,66,65,76,73,79,78,47,74,78,77,13,7,9,10,11
190674,72,61,79,78,56,75,68,46,77,76,66,70,72,79,72,69,91,92,78,65,85,81,70,75,66,76,83,76,8,14,15,7,10
216475,77,78,64,77,79,86,82,68,68,83,86,86,77,78,80,78,60,78,67,77,58,58,84,75,76,84,54,45,14,13,13,16,8
12265,76,49,66,77,59,72,75,82,77,81,76,78,63,82,70,73,69,68,73,76,72,83,71,77,72,nan,78,75,14,9,12,15,12
169051,70,70,60,70,67,75,68,84,75,78,68,63,65,71,77,90,70,77,88,83,77,71,70,75,73,76,72,67,12,13,13,15,13
183277,77,82,61,85,83,93,83,79,81,91,91,86,92,86,93,82,56,82,63,78,54,41,85,86,87,90,27,22,11,12,6,8,8
226271,72,79,67,81,67,85,75,59,81,85,67,60,71,83,66,75,46,75,67,83,68,77,82,84,67,77,78,75,16,11,7,13,13
216594,79,82,49,84,77,88,83,79,77,87,80,79,81,79,91,84,64,79,81,83,79,34,83,82,74,89,42,30,15,9,8,14,15
208808,81,81,66,79,69,83,75,76,73,81,87,90,85,83,78,82,79,82,64,79,72,38,82,82,74,81,48,40,10,13,6,7,13
10535,85,74,51,93,66,80,85,87,90,93,67,65,79,90,90,67,53,60,60,72,53,71,83,94,75,nan,61,59,5,15,12,5,9
187072,74,80,64,82,85,78,77,69,72,83,64,54,68,84,79,84,72,75,69,82,74,60,84,84,83,83,61,50,7,10,13,11,12
189242,79,76,48,82,78,89,90,86,78,89,77,68,91,82,93,82,58,74,51,86,59,49,81,83,70,77,54,47,12,7,9,14,6
184941,77,76,68,76,83,85,79,78,74,84,81,77,86,79,87,81,85,68,68,77,76,46,82,79,74,77,44,35,10,10,15,12,13
240754,75,73,64,75,68,83,69,51,71,80,92,91,80,78,79,70,71,76,68,63,78,74,75,72,59,76,76,75,11,12,8,9,7
223959,71,61,59,80,65,77,70,72,75,79,76,72,85,78,90,78,52,83,67,74,86,83,68,74,48,78,83,77,5,5,13,7,9
193525,76,56,72,82,58,80,66,39,71,79,79,84,79,80,61,71,84,87,75,60,77,76,76,73,53,76,81,83,12,13,14,13,12
230183,76,54,77,77,71,71,81,77,67,72,77,80,68,72,58,84,78,89,67,77,94,67,57,56,77,77,77,75,9,16,8,8,10
228251,74,67,71,86,69,77,70,69,81,81,75,75,69,76,70,76,67,73,66,74,71,70,75,83,67,80,74,72,12,7,10,13,11
214997,74,82,67,77,79,87,82,65,65,87,86,82,89,82,87,80,49,79,64,83,78,48,83,80,55,76,53,44,13,10,9,8,16
212404,81,68,54,83,74,84,82,80,71,84,81,79,85,78,79,82,49,77,66,82,52,66,78,79,72,78,54,50,14,15,10,13,12
192318,82,76,48,86,85,85,81,72,81,88,71,69,79,84,83,76,58,77,71,70,59,66,79,86,79,87,42,53,14,7,12,6,10
198710,90,84,62,83,90,86,89,86,81,90,55,52,78,84,76,86,46,65,64,92,60,55,80,83,81,87,41,44,15,15,15,5,14
230251,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,76,84,77,15,7,16,9,8
222665,84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,49,51,14,15,15,8,10
230481,83,74,64,83,76,85,86,78,82,83,90,87,86,84,71,82,69,88,68,78,62,40,82,83,77,81,35,33,12,12,13,15,13
200610,78,84,71,81,83,79,79,80,72,79,76,70,74,82,82,87,76,88,84,84,80,45,82,81,72,80,50,33,8,7,9,7,12
192598,67,80,72,75,76,78,76,80,66,79,87,80,83,75,87,86,83,80,81,72,68,56,77,78,85,76,45,35,9,16,7,8,7
208670,88,73,53,86,74,83,90,78,89,85,83,77,85,84,78,83,37,80,59,77,73,52,82,89,67,79,56,40,11,7,11,8,14
211256,82,57,84,78,44,73,68,40,67,77,81,82,77,84,82,66,90,85,73,47,84,82,70,69,46,82,80,81,13,9,10,15,16
201262,70,67,60,77,65,80,78,69,75,79,69,64,78,75,85,75,76,97,48,76,56,69,72,74,76,79,74,65,16,14,16,14,14
202556,83,83,65,81,74,85,85,86,74,84,85,87,80,82,79,87,76,81,81,83,75,28,84,84,73,78,31,20,8,14,6,12,10
211241,81,71,72,77,66,82,59,56,66,81,78,86,78,78,85,75,69,78,66,66,63,72,78,65,64,72,78,79,7,11,10,16,10
186190,69,66,61,73,60,76,72,76,74,77,85,87,78,74,76,76,90,79,63,69,75,69,74,68,60,67,75,76,9,15,7,8,6
181783,72,83,90,75,84,75,64,49,67,79,61,73,65,88,55,83,85,79,87,61,88,66,87,74,75,80,64,60,10,8,5,8,15
199564,83,63,72,84,50,78,78,60,78,82,75,79,69,80,74,65,43,92,69,66,68,79,69,83,57,76,79,78,14,16,11,15,10
211688,81,61,58,82,58,79,80,49,75,82,81,86,81,83,79,62,53,84,63,59,76,80,77,75,52,76,82,84,13,10,9,12,9
221832,78,65,65,77,59,73,76,80,64,78,77,76,70,67,77,81,66,75,68,78,70,73,77,69,72,72,80,79,8,14,11,11,12
231866,63,64,75,85,59,76,65,54,82,82,66,65,68,82,69,74,69,84,79,76,76,83,75,82,46,85,84,78,10,10,7,14,8
200949,73,79,62,74,72,88,71,70,70,85,95,89,93,81,92,80,92,75,58,76,72,50,80,70,74,82,43,44,9,10,14,7,14
202642,63,63,62,81,45,70,82,84,82,76,73,76,74,73,81,79,80,80,71,76,80,80,47,75,61,70,78,77,16,9,13,8,6
186395,82,72,39,77,75,77,78,71,72,76,74,69,71,77,83,76,70,76,60,77,82,68,76,76,72,73,69,67,15,8,11,14,13
183498,70,70,75,78,76,75,67,55,79,78,64,52,63,80,71,87,77,75,69,84,80,80,82,78,45,78,79,80,13,9,6,7,9
201953,82,68,64,78,64,76,77,71,75,76,71,72,73,72,69,78,64,78,69,78,71,72,74,78,68,74,74,68,12,13,11,14,9
218868,74,63,65,74,52,78,70,67,69,76,87,88,84,73,83,70,76,91,64,67,75,66,73,74,66,71,68,65,12,15,14,13,11
173306,82,57,65,79,68,82,80,47,76,81,78,78,76,79,68,73,69,77,64,69,78,76,71,75,52,81,79,79,15,15,11,8,8
190460,86,77,52,90,80,77,89,85,87,90,74,70,77,84,80,84,49,92,56,89,46,56,82,90,67,86,57,22,9,14,7,7,6
172962,76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,74,71,9,7,8,16,16
225646,67,59,63,70,64,72,70,66,69,72,92,91,81,75,76,73,76,94,73,70,69,76,65,74,65,74,71,68,12,15,9,10,14
213874,67,60,59,80,60,76,67,75,79,80,69,75,76,78,76,78,69,85,69,75,77,80,68,75,60,78,74,72,14,9,12,13,8
199823,77,73,65,84,64,80,82,78,81,84,65,62,68,78,75,75,61,82,71,76,63,72,73,85,69,83,71,62,8,11,6,7,10
237183,69,76,64,79,66,82,85,84,74,81,73,84,77,74,66,85,65,79,68,83,64,69,76,75,66,79,62,58,8,6,12,8,11
204472,77,67,67,78,61,78,70,44,72,74,81,81,74,77,75,78,64,88,69,70,76,72,78,76,68,77,71,72,9,15,14,8,12
208364,68,53,71,74,46,76,72,71,69,76,79,84,87,76,70,78,89,94,74,67,78,77,67,63,49,78,78,78,10,10,7,10,10
23972,82,56,68,77,69,76,75,74,80,82,74,75,74,77,71,75,66,72,68,66,73,75,67,75,67,nan,76,81,13,12,11,5,7
230337,75,60,60,75,59,76,84,77,72,73,85,79,89,82,79,70,69,84,52,61,70,62,72,73,67,80,74,77,13,13,9,8,12
237238,70,66,77,80,62,77,70,55,79,78,67,68,69,78,62,81,70,84,84,80,85,75,68,75,59,78,80,72,9,6,6,10,11
233927,68,72,56,78,70,84,80,73,76,80,73,76,74,74,70,77,81,82,69,74,78,58,80,74,75,82,64,56,14,9,12,11,11
231943,73,82,81,77,74,84,74,65,61,80,79,86,78,80,72,82,83,82,77,68,82,40,82,74,75,81,52,46,12,7,8,11,13
193474,60,53,69,81,32,76,49,61,77,79,70,69,81,83,81,80,89,91,69,66,86,89,69,68,54,83,90,83,8,6,8,12,13
222492,83,81,72,81,85,88,83,82,64,85,91,95,84,79,78,87,64,70,69,78,61,34,84,82,71,80,32,35,8,12,9,9,14
208450,77,69,56,76,72,77,81,78,76,78,74,72,79,74,77,80,62,78,60,74,78,70,69,76,70,70,67,64,15,14,7,10,7
195479,76,62,67,72,55,74,78,73,68,73,85,87,76,66,75,72,71,87,79,70,67,68,69,69,80,70,72,71,15,13,8,11,12
167943,70,67,67,79,72,70,77,76,75,79,61,60,70,80,79,78,64,61,69,74,82,75,70,80,77,81,71,70,14,9,16,8,12
241096,70,60,69,82,60,76,75,75,81,79,83,78,74,74,75,75,63,74,79,70,76,74,60,78,64,74,74,72,13,9,8,7,7
154950,78,66,57,77,67,78,79,74,72,77,74,75,77,75,71,74,54,74,67,74,76,75,75,72,72,81,76,78,6,6,14,7,10
221000,63,65,55,74,65,75,78,65,70,74,85,85,82,72,75,80,75,86,77,70,77,74,66,68,65,78,73,69,7,12,11,7,10
199416,83,77,47,79,75,80,85,81,78,80,76,75,76,77,77,83,65,70,69,80,63,45,75,80,65,77,61,55,14,8,13,7,11
53302,57,50,81,81,74,64,62,71,80,77,60,58,62,80,72,81,74,70,78,72,83,87,55,73,80,92,82,80,10,7,13,10,9
204539,72,58,62,69,59,76,77,63,67,71,93,93,81,69,79,76,81,85,81,68,75,66,68,65,64,60,70,66,11,12,13,15,11
230065,62,72,70,82,55,83,75,52,73,80,69,69,69,77,68,75,84,80,76,77,85,78,68,76,53,70,78,73,15,8,5,13,10
235569,69,59,56,84,59,88,74,65,81,86,79,69,84,82,86,80,60,58,79,68,75,72,69,87,60,87,73,69,8,10,13,8,7
212194,81,77,54,84,79,88,77,65,85,86,77,85,84,83,83,81,64,80,71,80,38,47,80,85,54,84,55,57,11,16,11,8,9
135475,64,61,81,78,67,73,55,56,76,75,69,69,69,66,66,84,84,72,82,74,92,76,65,72,74,74,80,78,12,8,13,12,6
210950,75,72,70,72,60,78,77,62,69,75,78,71,91,78,93,75,91,73,35,69,72,65,75,66,76,73,74,72,13,11,8,8,8
189251,73,62,59,80,66,76,81,77,80,80,66,66,75,78,74,73,65,77,66,72,58,81,69,78,71,80,73,71,13,8,13,12,10
205678,82,76,45,83,74,79,76,68,71,83,89,87,91,78,90,80,71,90,58,77,47,52,82,79,75,82,40,40,8,14,14,12,16
176266,63,62,72,82,59,77,74,47,81,79,62,58,77,82,80,77,81,80,61,66,83,87,66,81,61,86,84,81,10,8,8,5,6
205686,78,66,41,82,55,76,78,78,81,80,72,65,84,75,89,76,39,78,61,77,83,78,72,82,74,79,70,68,12,11,15,10,10
197242,63,72,75,79,74,70,52,62,81,79,67,69,59,81,53,82,74,78,83,78,80,77,72,69,78,80,77,72,15,14,8,6,7
152908,78,65,62,75,74,78,85,75,64,77,72,67,71,77,76,74,58,68,62,63,85,77,71,73,60,73,75,73,16,10,15,16,15
210406,77,68,52,84,75,85,80,65,80,85,77,81,78,76,76,76,52,71,56,82,56,75,77,83,51,75,72,71,12,9,12,11,6
197781,78,76,55,84,67,92,88,76,81,91,71,65,83,74,90,69,61,61,59,81,58,61,76,83,76,85,64,51,10,8,12,15,6
199451,74,88,74,82,84,87,80,76,66,87,86,82,91,86,89,83,79,68,63,71,55,44,90,80,80,84,33,26,6,13,9,7,7
177553,75,71,55,73,79,76,76,77,70,78,74,72,75,68,77,80,69,65,54,83,74,73,73,74,72,72,67,67,15,10,12,11,13
184949,81,54,59,76,58,75,82,56,75,77,81,79,73,74,72,84,70,88,70,68,76,72,74,69,61,70,72,78,10,12,12,9,13
206651,80,78,52,77,63,76,75,82,78,77,69,63,66,80,70,82,63,76,69,79,72,69,78,79,77,78,69,65,7,8,15,8,14
143121,80,61,50,83,77,80,86,85,81,82,66,71,73,77,75,80,45,66,65,77,69,70,73,82,73,80,70,60,11,15,13,6,9
224031,78,66,72,75,68,78,72,48,68,77,85,88,64,76,67,79,80,75,77,77,71,73,73,72,58,72,72,73,8,9,7,10,10
204105,82,61,64,75,44,78,76,72,75,77,79,79,67,77,70,72,71,83,71,54,79,77,77,71,80,70,73,72,14,6,7,6,15
172233,72,54,58,73,73,72,74,65,71,71,74,73,78,74,80,72,91,88,65,73,86,73,69,70,69,75,72,72,13,11,8,9,6
230965,65,68,57,80,50,75,51,52,72,78,75,77,81,81,81,74,77,93,77,65,87,79,75,74,55,80,79,73,8,8,14,5,15
230360,76,69,60,76,71,76,76,68,59,75,84,73,77,80,72,72,68,88,67,74,73,72,76,64,64,80,75,77,7,8,8,8,7
220971,62,74,42,85,71,87,64,70,76,88,77,66,89,81,90,76,52,79,57,73,78,76,74,80,58,81,64,62,7,14,15,14,9
222509,74,68,41,82,62,83,77,63,80,85,72,67,78,80,79,76,51,77,65,73,76,76,76,82,55,80,75,74,12,15,16,7,13
216380,79,58,69,80,67,80,74,65,78,80,79,79,83,77,75,63,72,71,54,59,76,75,70,79,56,69,73,69,10,13,11,14,15
190059,73,72,68,73,57,76,76,66,69,77,76,73,73,75,67,80,65,77,76,79,72,76,75,74,62,74,73,68,15,15,7,14,9
1256,84,72,48,86,82,84,80,79,86,88,63,64,66,77,75,84,73,72,80,86,40,53,74,86,79,nan,58,50,14,15,14,12,13
201400,72,73,55,85,76,86,75,61,76,83,68,69,79,77,79,80,74,58,66,82,50,70,77,81,67,80,72,66,11,6,15,13,7
201982,80,58,58,74,63,77,85,87,66,76,77,81,77,76,79,75,65,77,74,66,77,72,70,69,62,72,69,72,15,7,7,10,8
208618,80,72,56,78,58,81,82,71,75,80,83,79,80,81,82,80,68,91,57,76,72,61,80,78,56,75,57,56,9,16,9,9,7
245301,52,68,75,76,67,71,64,68,72,73,62,78,67,73,69,75,71,87,82,70,82,72,67,72,72,76,80,75,15,7,16,9,8
204970,82,79,72,83,75,82,84,72,76,84,84,80,85,83,70,83,78,81,66,80,56,42,83,80,78,81,29,31,8,11,14,10,9
192883,78,73,64,80,77,83,82,66,73,83,79,77,80,79,83,83,66,74,57,72,69,60,81,82,72,78,53,55,5,11,14,5,7
234568,71,64,61,76,64,78,68,70,73,80,77,77,76,75,70,80,71,77,71,76,80,72,70,75,60,75,75,73,9,15,7,9,5
193301,68,83,75,79,79,84,74,74,70,85,77,75,81,84,82,87,76,77,75,78,74,42,84,78,76,81,51,32,11,6,9,5,6
170370,76,61,55,85,69,77,77,70,78,79,74,69,74,77,79,72,66,78,65,73,72,71,71,75,59,77,73,72,15,15,7,10,12
197853,81,55,75,77,61,76,69,30,69,79,77,76,70,78,76,71,92,76,73,55,86,77,70,71,64,75,79,82,7,10,15,16,9
184432,81,46,75,78,51,67,68,58,80,77,68,66,72,86,73,68,79,81,70,60,86,85,62,74,66,78,85,85,13,9,10,6,5
189681,75,53,64,77,59,79,77,51,72,76,78,74,79,76,83,72,84,74,72,62,85,77,74,72,58,74,77,75,14,7,6,12,8
223874,62,71,40,83,74,79,76,69,81,82,65,57,77,75,90,75,75,80,58,78,52,81,73,77,65,78,84,71,11,8,12,7,11
236792,69,68,79,80,59,74,63,53,76,76,61,69,66,79,60,70,78,92,83,70,73,83,71,71,70,77,80,79,11,13,5,6,8
210881,64,71,59,76,71,80,66,61,75,75,73,68,77,75,79,72,75,89,76,73,76,73,72,75,55,64,75,69,9,13,12,10,12
222390,73,74,51,82,55,76,75,79,74,82,77,71,83,77,88,73,77,77,62,75,72,71,68,77,46,76,72,59,9,13,12,13,15
54050,73,80,75,80,83,74,82,81,83,82,54,53,61,82,77,84,71,63,78,80,81,56,78,82,81,88,55,40,10,11,13,8,7
163699,76,70,70,72,69,80,73,69,71,75,72,76,84,71,88,68,71,71,72,64,76,72,73,79,76,77,68,66,7,14,13,11,11
205407,74,67,64,82,73,80,79,73,78,83,72,68,76,72,75,76,67,75,63,78,65,68,72,79,71,74,65,63,11,12,13,7,6
187735,72,70,63,74,72,75,67,75,72,79,74,71,73,75,72,76,73,71,66,71,69,71,74,81,65,75,71,70,11,16,12,14,10
224158,70,55,65,80,58,81,65,53,75,80,79,77,68,80,78,78,75,86,79,57,82,78,65,75,50,82,76,71,13,13,6,16,12
199434,84,83,66,85,79,84,85,76,80,87,67,66,77,81,84,78,59,86,75,76,56,37,83,87,83,86,34,26,11,11,14,9,16
20289,67,75,68,83,68,80,82,86,78,83,52,55,55,78,55,86,61,54,90,80,76,58,75,82,89,81,72,65,13,14,6,12,8
198329,77,80,80,81,77,81,83,67,58,82,90,91,79,83,74,82,77,75,69,76,68,31,83,81,77,80,41,40,7,13,10,11,5
189280,81,55,60,80,56,70,83,80,79,77,63,55,74,77,78,76,67,86,70,65,81,76,68,76,64,77,76,73,10,13,13,7,8
224458,68,77,52,72,75,84,76,58,68,84,88,79,87,82,86,82,66,79,73,74,85,54,82,74,63,84,54,44,7,12,15,9,11
234457,61,59,68,72,66,74,62,66,70,76,79,76,84,74,77,80,79,80,77,62,80,68,65,67,69,68,74,73,10,12,13,12,15
177600,80,65,47,85,61,68,83,85,80,84,66,40,71,76,76,84,59,74,69,80,74,70,77,85,69,73,70,65,16,10,14,6,13
188567,76,91,75,77,84,80,81,76,64,82,91,94,77,88,68,82,75,80,74,78,43,48,93,77,78,88,29,36,6,9,15,9,9
206113,79,85,42,79,83,87,74,62,74,83,90,76,86,85,88,86,65,78,69,81,63,38,85,83,68,80,44,43,14,10,10,9,7
205988,75,44,78,78,54,78,76,54,69,79,78,78,75,80,74,70,81,76,77,54,82,78,74,75,44,78,81,79,10,12,13,7,7
173208,79,56,69,77,62,72,72,66,78,73,74,73,65,73,65,68,78,79,69,59,78,74,68,72,78,74,78,78,13,10,16,9,9
220697,81,72,35,84,70,81,85,84,82,84,76,74,86,75,83,82,54,75,49,81,62,44,79,88,74,82,65,42,11,14,14,12,14
201454,83,54,68,77,52,79,77,68,74,78,66,77,70,75,62,80,70,80,65,69,74,76,69,69,76,75,78,80,12,7,8,8,13
215108,65,53,66,70,47,79,53,59,68,72,86,89,88,74,78,74,74,94,77,69,87,71,70,72,72,65,72,76,7,10,14,9,11
233419,76,72,45,74,72,84,81,72,66,80,91,91,86,82,79,80,74,83,64,74,74,55,81,75,73,79,54,38,8,7,13,8,14
192679,79,56,71,78,51,68,69,69,77,77,68,75,71,78,73,81,72,75,68,63,75,81,67,66,66,69,78,80,9,15,7,13,14
199792,66,72,62,75,66,77,69,66,74,75,76,74,85,76,84,73,70,83,69,76,78,70,74,74,63,74,65,71,16,6,8,6,9
190483,82,64,50,83,76,92,84,78,65,91,94,93,92,80,91,86,60,68,56,80,55,48,74,80,77,80,38,34,13,15,9,12,5
207494,74,71,67,77,72,77,79,68,63,77,78,77,83,80,84,79,65,82,62,77,74,54,80,77,70,75,57,49,14,10,8,13,9
213648,66,63,63,81,60,76,70,76,79,79,58,63,65,79,64,84,63,85,78,79,85,78,69,75,51,72,80,72,9,7,12,11,11
188042,75,76,80,77,75,82,83,71,71,82,77,75,83,81,81,77,75,73,73,79,77,29,80,79,71,85,45,39,9,16,11,13,8
202934,67,55,63,73,68,72,70,50,72,75,83,78,90,73,91,78,55,87,68,77,69,76,68,72,60,70,76,73,13,9,13,14,7
195272,75,61,65,76,74,74,73,68,72,75,74,73,65,70,74,76,71,84,67,75,77,69,77,67,66,71,72,73,11,8,13,12,15
230666,66,85,77,77,77,86,76,54,66,86,87,83,91,87,90,81,78,79,65,76,73,32,87,77,75,81,30,28,13,8,6,6,15
223198,74,59,66,68,56,80,68,74,67,75,77,78,68,76,60,86,77,84,80,75,80,69,68,66,64,75,76,69,12,13,16,8,10
205995,83,59,67,75,53,78,84,63,71,78,74,75,67,74,76,78,77,75,78,73,73,70,69,77,46,73,75,73,9,14,16,7,10
219681,75,60,71,75,56,78,69,49,72,75,77,76,73,75,75,74,82,80,72,68,74,79,71,64,65,72,77,75,11,10,11,14,12
211147,80,69,49,77,72,81,77,69,72,81,84,80,80,76,77,69,56,71,66,70,65,71,76,75,67,77,70,69,8,13,11,8,8
209781,76,69,58,75,78,73,75,76,74,77,65,70,74,75,66,74,69,77,66,76,71,73,76,72,63,65,70,69,9,12,16,9,16
186992,70,65,69,72,67,74,74,63,71,76,74,72,73,74,69,74,75,92,76,65,84,72,74,77,62,79,69,67,9,13,9,10,9
234153,78,73,56,81,66,78,69,82,76,79,77,80,75,80,70,77,56,81,68,73,65,68,75,81,73,76,65,56,6,14,7,13,11
158626,77,63,74,77,62,74,74,61,72,76,67,67,71,79,72,74,82,70,70,68,79,77,71,64,66,75,77,76,8,9,7,15,10
198657,75,55,63,77,61,73,73,54,67,75,76,77,73,77,90,74,73,91,77,58,81,75,69,74,48,74,75,73,15,12,7,10,16
202282,72,76,66,76,62,76,75,74,74,74,74,73,77,74,65,77,70,84,68,82,69,69,73,74,64,70,66,62,14,8,13,11,13
208093,78,88,81,79,80,81,75,62,73,82,75,77,74,86,68,81,76,76,75,80,61,42,85,76,75,77,41,41,15,12,7,12,10
254909,70,65,65,77,63,77,75,68,74,75,87,86,88,76,85,62,78,85,57,65,80,70,70,75,54,75,63,65,11,6,8,13,5
230347,82,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,71,89,68,53,69,77,72,75,61,82,77,81,16,15,15,7,7
179846,72,68,76,83,78,80,64,60,81,82,41,49,53,81,54,82,66,65,85,78,82,82,78,78,68,84,80,74,11,9,5,15,8
203627,73,74,63,77,68,76,76,76,74,77,89,90,93,74,92,73,77,73,31,76,65,57,75,76,83,69,52,49,14,7,14,9,6
204399,69,86,69,78,77,82,74,78,69,83,76,81,89,82,75,79,85,77,76,81,58,38,83,81,75,74,41,34,13,12,13,8,16
206304,70,55,75,80,50,62,71,81,78,76,53,54,62,76,63,84,59,86,80,77,88,79,66,71,90,76,77,72,13,9,16,6,12
183108,81,73,68,78,73,80,77,68,69,78,81,77,86,74,78,81,53,79,80,72,71,54,75,78,77,71,65,55,11,14,7,6,13
198031,80,69,64,84,78,76,76,80,82,78,62,55,68,78,67,88,56,72,65,86,72,66,70,80,79,76,67,48,9,9,11,11,10
245324,76,69,60,76,71,76,76,68,59,75,84,76,79,80,70,72,61,88,68,74,73,72,76,64,64,80,75,77,7,8,8,8,7
205201,67,65,78,77,70,73,72,65,72,76,62,69,61,72,60,79,69,87,85,75,81,76,68,71,60,73,75,70,12,16,10,13,7
204612,69,64,74,75,66,72,73,76,76,76,67,67,78,75,71,72,78,83,77,75,68,76,66,76,64,73,65,64,12,13,8,12,10
229261,68,66,67,83,35,78,64,46,76,80,81,85,68,84,64,74,65,80,87,63,89,81,65,76,38,84,84,80,12,12,7,13,11
184484,84,73,60,83,76,78,87,85,77,85,57,54,66,76,61,84,65,79,64,83,57,59,77,81,78,80,62,57,13,8,10,15,12
201119,80,60,59,81,55,83,65,50,67,81,84,80,72,81,82,75,59,88,75,65,63,79,82,71,51,79,74,75,8,8,14,11,10
176930,72,55,63,84,66,70,83,77,81,79,63,55,75,76,91,82,72,84,68,74,78,79,65,79,66,76,73,69,2,2,2,2,2
211300,72,85,71,80,75,89,84,54,63,87,88,90,83,82,79,83,70,77,76,79,54,42,84,77,81,82,39,36,9,8,8,15,11
212811,72,57,68,82,68,80,72,68,77,81,69,75,69,73,69,81,46,75,73,78,70,72,71,74,68,68,74,71,12,9,15,8,16
200529,75,75,71,77,73,80,77,78,70,84,73,78,70,76,57,81,69,76,83,74,67,52,79,77,76,82,57,47,12,11,12,10,13
246,83,65,72,89,85,75,74,67,90,87,53,53,68,82,82,88,64,34,63,84,87,79,83,91,77,nan,49,36,7,12,5,15,8
245308,77,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,71,89,68,53,69,77,72,75,61,82,77,76,16,15,15,7,7
230020,78,72,60,80,58,79,79,71,79,80,68,68,73,75,60,77,66,85,71,80,71,68,78,77,58,77,69,63,14,6,12,9,10
143076,83,80,38,86,72,87,82,79,77,86,94,86,93,86,94,76,70,73,44,82,56,40,82,87,72,85,30,34,8,11,12,9,6
226754,68,60,62,79,64,78,70,71,76,78,72,70,84,74,84,72,78,78,58,70,74,72,60,72,68,76,72,69,9,12,10,16,15
192575,69,60,70,74,72,75,64,50,69,73,86,67,88,72,81,75,90,79,59,74,72,73,74,70,58,73,74,72,15,5,9,13,14
